audit_id,run_id,institution_name,source_id,source_name,candidate_title,candidate_url,canonical_item_url,normalized_title,content_fingerprint,raw_date_text,publication_date,announcement_date,campaign_start_date,campaign_end_date,event_date_type,recency_basis_date,recency_basis_reason,is_active_campaign,active_campaign_reason,normalized_item_date,date_confidence,date_source,is_recent,recency_cutoff,recency_reason,development_candidate_type,is_actual_development,actual_development_reason,item_quality,saved_to_recent_items,rejected_reason,duplicate_of_recent_item_id,checked_at
RIAUD-faccb2782e6a,RUN-20260616125527,QNB Finansbank,REG-067,QNB KOBİ Rahat,Kobiler İçin Mevduat Hesabı - Yatırım Ürünleri | QNB,https://www.qnb.com.tr/isim-icin/kobi/mevduat-ve-yatirim-urunleri,https://www.qnb.com.tr/isim-icin/kobi/mevduat-ve-yatirim-urunleri,kobiler i̇çin mevduat hesabı - yatırım ürünleri | qnb,683a49f511503622f61e76ebf9a7ba6c5e55f5657e9d13696996d3d451bc4785,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Medium,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:28.768611+00:00
RIAUD-c0f1c93ee2b3,RUN-20260616125527,QNB Finansbank,REG-067,QNB KOBİ Rahat,KOBİ Nakit Yönetim ve Tahsilat Ürünleri | QNB,https://www.qnb.com.tr/kobi-nakit-yonetimi-ve-tahsilat-urunleri,https://www.qnb.com.tr/kobi-nakit-yonetimi-ve-tahsilat-urunleri,kobi̇ nakit yönetim ve tahsilat ürünleri | qnb,7d520fda74d321cfdabf71424638a7832837f33bd332310baf5a0ab26bbfe0fa,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:28.945292+00:00
RIAUD-80a34f90c142,RUN-20260616125527,QNB Finansbank,REG-067,QNB KOBİ Rahat,KOBİ - Ömür Boyu Havale Ücreti Yok | QNB,https://www.qnb.com.tr/isim-icin/kobi/diger-hizmetler-ve-urunler/qnbde-omur-boyu-havale-ucreti-yok,https://www.qnb.com.tr/isim-icin/kobi/diger-hizmetler-ve-urunler/qnbde-omur-boyu-havale-ucreti-yok,kobi̇ - ömür boyu havale ücreti yok | qnb,343bc2a78d7de0ea1bf16211d1450e63671ba0795ff79bfb253730894b36eecc,30.11.2023,,,2023-11-30,,Kampanya Başlangıç Tarihi,2023-11-30,Kampanya başlangıç tarihi bulundu; recency için kullanıldı.,False,,2023-11-30,Yüksek,campaign_start_date,False,2026-05-01,Kesim tarihinden eski: 2023-11-30 < 2026-05-01,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Kesim tarihinden eski: 2023-11-30 < 2026-05-01,,2026-06-16T12:55:29.119097+00:00
RIAUD-89f45b76eb50,RUN-20260616125527,QNB Finansbank,REG-067,QNB KOBİ Rahat,Karekodla yapacağınız para transferleriniz anında hesabınızda! | QNB,https://www.qnb.com.tr/isim-icin/kobi/diger-hizmetler-ve-urunler/karekodla-yapacaginiz-para-transferleriniz-aninda-hesabinizda,https://www.qnb.com.tr/isim-icin/kobi/diger-hizmetler-ve-urunler/karekodla-yapacaginiz-para-transferleriniz-aninda-hesabinizda,karekodla yapacağınız para transferleriniz anında hesabınızda! | qnb,038cec81a8f33ffda26e4620be4a511a1c96b9269abfe696cee65844ffc0b379,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:29.303180+00:00
RIAUD-da3b9746aac1,RUN-20260616125527,QNB Finansbank,REG-067,QNB KOBİ Rahat,QNB'den Mali Müşavir Avantaj Seti | QNB,https://www.qnb.com.tr/isim-icin/kobi/diger-hizmetler-ve-urunler/qnbden-mali-musavir-avantaj-seti,https://www.qnb.com.tr/isim-icin/kobi/diger-hizmetler-ve-urunler/qnbden-mali-musavir-avantaj-seti,qnb'den mali müşavir avantaj seti | qnb,48eb7aebedba561f35b8afca7f3bd7f80ec133945da4fa570c44efd47c134c9a,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:29.468345+00:00
RIAUD-c7a49804288a,RUN-20260616125527,QNB Finansbank,REG-067,QNB KOBİ Rahat,Kentsel Dönüşüm / Yap - Sat | QNB,https://www.qnb.com.tr/kobi-kentsel-donusum-yap-sat,https://www.qnb.com.tr/kobi-kentsel-donusum-yap-sat,kentsel dönüşüm / yap - sat | qnb,2d61dd99c1c3e07b476637f45cdc8e87e691f4f822a99cb4d6f2cacb6aef8013,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:29.641236+00:00
RIAUD-955c1c5e8017,RUN-20260616125527,QNB Finansbank,REG-067,QNB KOBİ Rahat,Müşteri Bilgilendirme Hizmeti | QNB,https://www.qnb.com.tr/kobi-musteri-bilgilendirme-hizmeti,https://www.qnb.com.tr/kobi-musteri-bilgilendirme-hizmeti,müşteri bilgilendirme hizmeti | qnb,62c2703fc122926ed8b41091c781d789263797097925a936c599706080abaabb,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:29.937432+00:00
RIAUD-70c79529919a,RUN-20260616125527,QNB Finansbank,REG-067,QNB KOBİ Rahat,Findeks Ticari Paketleri | QNB,https://www.qnb.com.tr/isim-icin/kobi/findeks-ticari-paketleri,https://www.qnb.com.tr/isim-icin/kobi/findeks-ticari-paketleri,findeks ticari paketleri | qnb,002376c5b39a7bf9f307db09bda2ebff44b0fc43b74995a9dd28ce100611ce9d,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:30.234103+00:00
RIAUD-f405350912fb,RUN-20260616125527,QNB Finansbank,REG-067,QNB KOBİ Rahat,İşletmeler İçin Bankacılık Çözümleri | QNB,https://www.qnb.com.tr/isim-icin,https://www.qnb.com.tr/isim-icin,i̇şletmeler i̇çin bankacılık çözümleri | qnb,21ff048b95a6eb200cb4a668848f258c6a0d163a5a1bc64220e2e51f89fcf3fb,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:55:30.420066+00:00
RIAUD-e69c3f56ff0b,RUN-20260616125527,QNB Finansbank,REG-067,QNB KOBİ Rahat,KOBİ | QNB,https://www.qnb.com.tr/isim-icin/kobi,https://www.qnb.com.tr/isim-icin/kobi,kobi̇ | qnb,7dcff5dc90b37717762781121829214a3ecf820fcec3d688c4d33f87e2feb85f,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:55:31.013909+00:00
RIAUD-1218ac2991ca,RUN-20260616125527,QNB Finansbank,REG-067,QNB KOBİ Rahat,Kobi Kredisi & Kobi Kredisi Hesaplama | QNB,https://www.qnb.com.tr/kobi-kredileri,https://www.qnb.com.tr/kobi-kredileri,kobi kredisi & kobi kredisi hesaplama | qnb,f5e043c2cb9f1a423ababc128bf3b0f44f01f338d8ba3629110300f8f30172e5,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Statik Ürün Sayfası,False,"Statik ürün, yardım, giriş veya navigasyon içeriği gibi görünüyor.",Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:31.334865+00:00
RIAUD-e831b0d358d7,RUN-20260616125527,QNB Finansbank,REG-067,QNB KOBİ Rahat,Esnaf Kredisi & Esnaf Kredisi Hesaplama | QNB,https://www.qnb.com.tr/isim-icin/kobi/krediler/esnaf-kredileri,https://www.qnb.com.tr/isim-icin/kobi/krediler/esnaf-kredileri,esnaf kredisi & esnaf kredisi hesaplama | qnb,eb2aa3421102013984b51cb7f8e75f9e99bd987062ae559b8b6d5f4861a02040,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Statik Ürün Sayfası,False,"Statik ürün, yardım, giriş veya navigasyon içeriği gibi görünüyor.",Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:31.658937+00:00
RIAUD-a72c8a9843f0,RUN-20260616125527,QNB Finansbank,REG-067,QNB KOBİ Rahat,Kobi POS Çözümleri | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri,kobi pos çözümleri | qnb,b2a52c411997ebfeabd7eca73445bd87184f24bda86fe279ad8887cb77a99f00,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Medium,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:31.939664+00:00
RIAUD-040ded92ebab,RUN-20260616125527,QNB Finansbank,REG-067,QNB KOBİ Rahat,Kartlar | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-ticari-kartlar,https://www.qnb.com.tr/isim-icin/kobi/kobi-ticari-kartlar,kartlar | qnb,bf26f622a76c3665fe64b9120d0276630fd52c4654ec9668fbd255b5d6fad2f1,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:55:32.129269+00:00
RIAUD-0d2f044807b1,RUN-20260616125527,QNB Finansbank,REG-067,QNB KOBİ Rahat,Kazananlar Kulübü | QNB,https://www.qnb.com.tr/isim-icin/kobi/kazananlar-kulubu,https://www.qnb.com.tr/isim-icin/kobi/kazananlar-kulubu,kazananlar kulübü | qnb,c290176bdbc30d4ad394c28ee403568fde00bc92a04eb9b41988b0804c323ddd,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:32.304210+00:00
RIAUD-74e847e83143,RUN-20260616125527,QNB Finansbank,REG-067,QNB KOBİ Rahat,QNB KOBİ Sigortaları,https://www.qnb.com.tr/kobi-sigortalar,https://www.qnb.com.tr/kobi-sigortalar,qnb kobi̇ sigortaları,d24304b541002879e37fb24183982e801ef21087614a1f146787b2a2330208aa,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:32.613654+00:00
RIAUD-d9371987cfec,RUN-20260616125527,QNB Finansbank,REG-067,QNB KOBİ Rahat,KOBİ'ler için Leasıng ve Factoring Çözümleri | QNB,https://www.qnb.com.tr/kobi-leasing-and-faktoring,https://www.qnb.com.tr/kobi-leasing-and-faktoring,kobi̇'ler için leasıng ve factoring çözümleri | qnb,eb7afe403e7050fb09a0e2a9e677d8cb78776a6e3e21bf8a36b6743520a7ef97,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:32.786445+00:00
RIAUD-4f9373f56c21,RUN-20260616125527,QNB Finansbank,REG-066,QNB KOBİ Kredileri,İhtiyaca Özel KOBİ Kredileri | QNB,https://www.qnb.com.tr/kobi-ihtiyac-kredileri,https://www.qnb.com.tr/kobi-ihtiyac-kredileri,i̇htiyaca özel kobi̇ kredileri | qnb,213e20a04ff139f67e811c7e71c0ba0aad897ba355046a75d98aebe794ad6b87,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Medium,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:32.985683+00:00
RIAUD-f036a1b8fd79,RUN-20260616125527,QNB Finansbank,REG-066,QNB KOBİ Kredileri,KOBİlere Özel Yeşil Dönüşüm Kredisi | QNB,https://www.qnb.com.tr/isim-icin/kobi/krediler/yesili-arttikca-faizi-dusen-kredi,https://www.qnb.com.tr/isim-icin/kobi/krediler/yesili-arttikca-faizi-dusen-kredi,kobi̇lere özel yeşil dönüşüm kredisi | qnb,d7653cbd25787b24f1853995549cf3ed41c2f9244d56cca6ccbd7144a26aac02,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:33.163945+00:00
RIAUD-809106a7e1a5,RUN-20260616125527,QNB Finansbank,REG-066,QNB KOBİ Kredileri,İşletmeler İçin Bankacılık Çözümleri | QNB,https://www.qnb.com.tr/isim-icin,https://www.qnb.com.tr/isim-icin,i̇şletmeler i̇çin bankacılık çözümleri | qnb,21ff048b95a6eb200cb4a668848f258c6a0d163a5a1bc64220e2e51f89fcf3fb,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:55:33.340068+00:00
RIAUD-ddf74d119f0b,RUN-20260616125527,QNB Finansbank,REG-066,QNB KOBİ Kredileri,KOBİ | QNB,https://www.qnb.com.tr/isim-icin/kobi,https://www.qnb.com.tr/isim-icin/kobi,kobi̇ | qnb,7dcff5dc90b37717762781121829214a3ecf820fcec3d688c4d33f87e2feb85f,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:55:33.645907+00:00
RIAUD-cb599bc3d3ca,RUN-20260616125527,QNB Finansbank,REG-066,QNB KOBİ Kredileri,KOBİ'lere İnternetten Kredi | QNB,https://www.qnb.com.tr/kobilere-mobil-ve-internetten-kredi,https://www.qnb.com.tr/kobilere-mobil-ve-internetten-kredi,kobi̇'lere i̇nternetten kredi | qnb,5dd11760dc3744ad9a679dae5a1835b2128e52407beb40f4ac53f03768682c03,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:33.813288+00:00
RIAUD-1025b6f9b90a,RUN-20260616125527,QNB Finansbank,REG-066,QNB KOBİ Kredileri,İpotekli Taksitli Kredi - Teminatlı - 72 Ay Vadeli | QNB,https://www.qnb.com.tr/ipotek-teminatli-taksitli-kobi-ticari-kredi,https://www.qnb.com.tr/ipotek-teminatli-taksitli-kobi-ticari-kredi,i̇potekli taksitli kredi - teminatlı - 72 ay vadeli | qnb,eb204150f6a808c77a9ae82c699d427bc1abfed0ea71f420ff4a4c14d7fc7187,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:34.428302+00:00
RIAUD-22c91d748ee5,RUN-20260616125527,QNB Finansbank,REG-066,QNB KOBİ Kredileri,Diğer Krediler | QNB,https://www.qnb.com.tr/isim-icin/kobi/krediler/kobi-destek-kredileri/diger-krediler,https://www.qnb.com.tr/isim-icin/kobi/krediler/kobi-destek-kredileri/diger-krediler,diğer krediler | qnb,8e3bcf792ce395ac7d67941d700417a0033cf95ec23f6e6305ee3fbbc639d106,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:34.576268+00:00
RIAUD-61a27634466f,RUN-20260616125527,QNB Finansbank,REG-066,QNB KOBİ Kredileri,Nakdi KOBİ Destek Kredileri | QNB,https://www.qnb.com.tr/kobi-nakdi-krediler,https://www.qnb.com.tr/kobi-nakdi-krediler,nakdi kobi̇ destek kredileri | qnb,38fe1c0acc0c58aefef9ce7f55ccaf1fcb1ff6b254a00cdaa859c363ff2611ef,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:34.745500+00:00
RIAUD-54eee1a1bfb4,RUN-20260616125527,QNB Finansbank,REG-066,QNB KOBİ Kredileri,Gayrinakdi KOBİ Destek Kredileri | QNB,https://www.qnb.com.tr/kobi-gayrinakdi-krediler,https://www.qnb.com.tr/kobi-gayrinakdi-krediler,gayrinakdi kobi̇ destek kredileri | qnb,b4bac3d0333e923ebee16d03a635d150c66aa407927402cb8cd50b7a90bc7b6f,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:34.907861+00:00
RIAUD-78c3593c03a0,RUN-20260616125527,QNB Finansbank,REG-066,QNB KOBİ Kredileri,KOBİNakit Hesap | QNB,https://www.qnb.com.tr/isim-icin/kobi/krediler/kobinakit-hesap,https://www.qnb.com.tr/isim-icin/kobi/krediler/kobinakit-hesap,kobi̇nakit hesap | qnb,29a2eda4ad579147feb588d1d2e592c06532a2922b14d6a7add2ce8c3063d6e8,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:35.080245+00:00
RIAUD-72ef08aea07f,RUN-20260616125527,QNB Finansbank,REG-066,QNB KOBİ Kredileri,Mavi Kredi Programı | QNB,https://www.qnb.com.tr/isim-icin/kobi/krediler/mavi-kredi-programi,https://www.qnb.com.tr/isim-icin/kobi/krediler/mavi-kredi-programi,mavi kredi programı | qnb,834dec42500777ffb8488f39869672061647fefd0662e062a97c38a40cd92c6b,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:35.252655+00:00
RIAUD-4696607ce538,RUN-20260616125527,QNB Finansbank,REG-066,QNB KOBİ Kredileri,Esnaf Kredisi & Esnaf Kredisi Hesaplama | QNB,https://www.qnb.com.tr/isim-icin/kobi/krediler/esnaf-kredileri,https://www.qnb.com.tr/isim-icin/kobi/krediler/esnaf-kredileri,esnaf kredisi & esnaf kredisi hesaplama | qnb,eb2aa3421102013984b51cb7f8e75f9e99bd987062ae559b8b6d5f4861a02040,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Statik Ürün Sayfası,False,"Statik ürün, yardım, giriş veya navigasyon içeriği gibi görünüyor.",Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:35.422900+00:00
RIAUD-7a2bb2f69abd,RUN-20260616125527,QNB Finansbank,REG-065,QNB Yazar Kasa POS,KOBİ Kampanyaları | QNB,https://www.qnb.com.tr/kampanyalar/kobi-kampanyalari,https://www.qnb.com.tr/kampanyalar/kobi-kampanyalari,kobi̇ kampanyaları | qnb,af30b1020adff5b1f34c390163096d1847f7f66c98ef9adf46ed4aadc8a094dd,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Medium,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:35.595679+00:00
RIAUD-1e3150d98b2d,RUN-20260616125527,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Kobiler İçin Mevduat Hesabı - Yatırım Ürünleri | QNB,https://www.qnb.com.tr/isim-icin/kobi/mevduat-ve-yatirim-urunleri,https://www.qnb.com.tr/isim-icin/kobi/mevduat-ve-yatirim-urunleri,kobiler i̇çin mevduat hesabı - yatırım ürünleri | qnb,683a49f511503622f61e76ebf9a7ba6c5e55f5657e9d13696996d3d451bc4785,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Medium,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:35.959410+00:00
RIAUD-35a5e7821283,RUN-20260616125527,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Link POS & Sanal POS Üye İşyeri Giriş Ekranı | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/link-pos-and-sanal-pos-uye-isyeri-giris-ekrani,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/link-pos-and-sanal-pos-uye-isyeri-giris-ekrani,link pos & sanal pos üye i̇şyeri giriş ekranı | qnb,a2ac38e4a19bd66f88cc18e049b9ac2e8c3471391f0a02eaedaf7b0c36fd7667,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Statik Ürün Sayfası,False,"Statik ürün, yardım, giriş veya navigasyon içeriği gibi görünüyor.",Medium,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:36.274237+00:00
RIAUD-6eee0b6e86f6,RUN-20260616125527,QNB Finansbank,REG-065,QNB Yazar Kasa POS,POS Başvurusu Şimdi QNB Mobil’de | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos-basvurusu-qnb-mobilde,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos-basvurusu-qnb-mobilde,pos başvurusu şimdi qnb mobil’de | qnb,c857437d16ebb003123db8d6abcd9c319a95df295472b002b256941f081e648a,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:36.451595+00:00
RIAUD-f88fb3e340c0,RUN-20260616125527,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Karekod (QR Kod) ile Ödeme Alma | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos-qr-kod,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos-qr-kod,karekod (qr kod) ile ödeme alma | qnb,e6663ddf4f4db2ac28aac85388d9a755310b7f562400c4234cff76cc836158d2,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:36.739447+00:00
RIAUD-2525e379f4ff,RUN-20260616125527,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Düzenli Tahsilat Kolay | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/tahsilat-kolay,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/tahsilat-kolay,düzenli tahsilat kolay | qnb,c422122e1d4d89a44ef74438b02fcfc4e41482f6ca956956d6638d14b58799fa,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:37.079074+00:00
RIAUD-54ba08fd387c,RUN-20260616125527,QNB Finansbank,REG-065,QNB Yazar Kasa POS,KOBİ Nakit Yönetim ve Tahsilat Ürünleri | QNB,https://www.qnb.com.tr/kobi-nakit-yonetimi-ve-tahsilat-urunleri,https://www.qnb.com.tr/kobi-nakit-yonetimi-ve-tahsilat-urunleri,kobi̇ nakit yönetim ve tahsilat ürünleri | qnb,7d520fda74d321cfdabf71424638a7832837f33bd332310baf5a0ab26bbfe0fa,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:37.380636+00:00
